CustomerId,AreaName,IndustryName,ProductName
834,CHCH EAST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
8252,ROTORUA,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
4660,SOUTH CANTERBURY,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
3340,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
4094,CHCH EAST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
685,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
3123,AUCKLAND NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
834,CHCH EAST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2756,NORTHLAND,TRANSPORT ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
802,CHCH EAST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2154,AUCKLAND EAST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
802,CHCH EAST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
4094,CHCH EAST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
1669,PALMERSTON NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
802,CHCH EAST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
316,AUCKLAND EAST,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
4660,SOUTH CANTERBURY,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
2640,WELLINGTON,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
4660,SOUTH CANTERBURY,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
2588,TARANAKI,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
4526,CHCH EAST,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
2889,MID CANTERBURY,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2376,CHCH EAST,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
8351,NORTHLAND,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
2728,PALMERSTON NORTH,SHEETMETAL ENGINEERS,PLATE MEDIUM TENSILE GR350
9710,WELLINGTON,STEEL FABRICATORS,PLATE MEDIUM TENSILE GR350
4798,TAUPO-TURANGI,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
1338,CHCH SOUTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
9319,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
1899,AUCKLAND SOUTH,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
2408,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
3569,AUCKLAND NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
4078,CHCH WEST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2560,HAMILTON,SHEETMETAL ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
5775,NELSON & BAYS,TRANSPORT ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
4148,MATAMATA-TIRAU,DAIRY SHEDS,SHS NOP AS/NZS 1163 G450 LO
363,PALMERSTON NORTH,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
5393,MARLBOROUGH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2390,NORTHLAND,TRANSPORT ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
295,WELLINGTON,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2785,AUCKLAND NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
4078,CHCH WEST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
411,WAIKATO,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
411,WAIKATO,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
3569,AUCKLAND NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
411,WAIKATO,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
2099,CHCH SOUTH,SHEETMETAL ENGINEERS,PLATE MEDIUM TENSILE GR350
8476,HAMILTON,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
1338,CHCH SOUTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
10696,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
6904,WELLINGTON,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
84,PALMERSTON NORTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
6602,CHCH WEST,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
6127,ROTORUA,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
3194,AUCKLAND SOUTH,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
11257,HAWKES BAY,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3487,TAURANGA,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
11075,GISBORNE,UNDEFINED,PLATE MEDIUM TENSILE GR350
2642,CHCH WEST,MANUFACTURERS,PLATE MEDIUM TENSILE GR350
3719,CHCH EAST,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
3487,TAURANGA,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
3194,AUCKLAND SOUTH,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
1265,CHCH WEST,SHEETMETAL ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
2099,CHCH SOUTH,SHEETMETAL ENGINEERS,PLATE MEDIUM TENSILE GR350
2592,SOUTH CANTERBURY,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
9319,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
4448,TARANAKI,STEEL FABRICATORS,PLATE MEDIUM TENSILE GR350
6127,ROTORUA,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
11591,HAWKES BAY,UNDEFINED,PLATE MEDIUM TENSILE GR350
5466,WANGANUI,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
6127,ROTORUA,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
10696,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
7706,HAMILTON,STEEL FABRICATORS,PLATE MEDIUM TENSILE GR350
10696,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
4575,HAWKES BAY,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
2099,CHCH SOUTH,SHEETMETAL ENGINEERS,PLATE MEDIUM TENSILE GR350
11248,SOUTH CANTERBURY,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
2592,SOUTH CANTERBURY,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
10696,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
120,AUCKLAND CENTRAL,PROJECT ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
2408,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2885,AUCKLAND EAST,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
3569,AUCKLAND NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2842,NELSON & BAYS,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
411,WAIKATO,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
5393,MARLBOROUGH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
3569,AUCKLAND NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2785,AUCKLAND NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
120,AUCKLAND CENTRAL,PROJECT ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
5468,TAURANGA,UNDEFINED,SHS NOP AS/NZS 1163 G450 LO
1899,AUCKLAND SOUTH,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
1122,WAIKATO,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
268,AUCKLAND NORTH,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
2560,HAMILTON,SHEETMETAL ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
3696,TAURANGA,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
268,AUCKLAND NORTH,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
1265,CHCH WEST,SHEETMETAL ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
2099,CHCH SOUTH,SHEETMETAL ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
3444,MOUNT - TEPUKE,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2394,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
4875,WAIKATO,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
5393,MARLBOROUGH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
5393,MARLBOROUGH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
1097,AUCKLAND WEST,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
3569,AUCKLAND NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
5393,MARLBOROUGH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
1238,LEVIN,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2758,CENTRAL OTAGO,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
4498,AUCKLAND CENTRAL,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
3812,CENTRAL OTAGO,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
4498,AUCKLAND CENTRAL,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
4498,AUCKLAND CENTRAL,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
202,AUCKLAND EAST,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2785,AUCKLAND NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
4623,NORTHLAND,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
4623,NORTHLAND,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
345,AUCKLAND WEST,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
2526,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
3569,AUCKLAND NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
3121,AUCKLAND WEST,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
2758,CENTRAL OTAGO,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2526,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
3569,AUCKLAND NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
545,NELSON & BAYS,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
1170,NORTHLAND,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
3569,AUCKLAND NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
627,WAIKATO,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
5393,MARLBOROUGH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
268,AUCKLAND NORTH,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
10696,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
4575,HAWKES BAY,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
2987,PALMERSTON NORTH,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
3380,WHAK-KAWER-OPOTIKI,MANUFACTURERS,PLATE MEDIUM TENSILE GR350
6602,CHCH WEST,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
8335,NORTHLAND,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
6904,WELLINGTON,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
6904,WELLINGTON,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
10648,WANGANUI,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
11075,GISBORNE,UNDEFINED,PLATE MEDIUM TENSILE GR350
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
5793,MID CANTERBURY,MANUFACTURERS,PLATE MEDIUM TENSILE GR350
10696,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
4798,TAUPO-TURANGI,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
6127,ROTORUA,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
2408,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
268,AUCKLAND NORTH,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
120,AUCKLAND CENTRAL,PROJECT ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
120,AUCKLAND CENTRAL,PROJECT ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
120,AUCKLAND CENTRAL,PROJECT ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
120,AUCKLAND CENTRAL,PROJECT ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
120,AUCKLAND CENTRAL,PROJECT ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
120,AUCKLAND CENTRAL,PROJECT ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
2560,HAMILTON,SHEETMETAL ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
2390,NORTHLAND,TRANSPORT ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
5393,MARLBOROUGH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2408,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
3444,MOUNT - TEPUKE,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
268,AUCKLAND NORTH,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
2408,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2210,WELLINGTON,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2885,AUCKLAND EAST,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
3696,TAURANGA,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
4498,AUCKLAND CENTRAL,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2560,HAMILTON,SHEETMETAL ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
3873,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
268,AUCKLAND NORTH,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
1874,AUCKLAND WEST,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
4337,AUCKLAND EAST,UNDEFINED,SHS NOP AS/NZS 1163 G450 LO
727,CHCH EAST,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
2394,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
4148,MATAMATA-TIRAU,DAIRY SHEDS,SHS NOP AS/NZS 1163 G450 LO
479,AUCKLAND NORTH,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2394,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
5393,MARLBOROUGH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2394,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
5393,MARLBOROUGH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
411,WAIKATO,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
2394,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
8651,AUCKLAND SOUTH,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
8651,AUCKLAND SOUTH,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
1165,DUNEDIN OTAGO,GENERAL ENGINEERING,SHEET ELECTRO GALV
4196,PALMERSTON NORTH,MANUFACTURERS,SHEET ELECTRO GALV
4526,CHCH EAST,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
1253,CHCH EAST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2856,AUCKLAND EAST,RESELLER/COMPETITOR,SHS NOP AS/NZS 1163 G450 LO
2154,AUCKLAND EAST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2154,AUCKLAND EAST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
682,AUCKLAND EAST,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2557,MID CANTERBURY,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
450,AUCKLAND CENTRAL,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
802,CHCH EAST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2588,TARANAKI,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
4343,GISBORNE,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
3340,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
8439,AK COIL PROCESSING,MANUFACTURERS,SHEET ELECTRO GALV
2638,WELLINGTON,GENERAL ENGINEERING,SHEET ELECTRO GALV
8487,CHCH EAST,GENERAL ENGINEERING,SHEET ELECTRO GALV
3021,DUNEDIN OTAGO,TRANSPORT ENGINEERS,SHEET ELECTRO GALV
3358,SOUTHLAND,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
2905,AUCKLAND NORTH,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
1386,PALMERSTON NORTH,MANUFACTURERS,SHEET ELECTRO GALV
5665,CHCH EAST,GENERAL ENGINEERING,SHEET ELECTRO GALV
3723,MID CANTERBURY,MANUFACTURERS,SHEET ELECTRO GALV
8354,CHCH NORTH,GENERAL ENGINEERING,SHEET ELECTRO GALV
1386,PALMERSTON NORTH,MANUFACTURERS,SHEET ELECTRO GALV
3723,MID CANTERBURY,MANUFACTURERS,SHEET ELECTRO GALV
149,CHCH EAST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
2353,AUCKLAND EAST,MANUFACTURERS,SHEET ELECTRO GALV
617,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
4243,AUCKLAND SOUTH,TRANSPORT ENGINEERS,SHEET ELECTRO GALV
82,PALMERSTON NORTH,MANUFACTURERS,SHEET ELECTRO GALV
766,NORTHLAND,GENERAL ENGINEERING,SHEET ELECTRO GALV
665,TARANAKI,GENERAL ENGINEERING,SHEET ELECTRO GALV
283,MERCHANT SOUTH ISLAN,RESELLER/COMPETITOR,SHEET ELECTRO GALV
2640,WELLINGTON,GENERAL ENGINEERING,SHEET ELECTRO GALV
1386,PALMERSTON NORTH,MANUFACTURERS,SHEET ELECTRO GALV
248,HAWKES BAY,MANUFACTURERS,SHEET ELECTRO GALV
665,TARANAKI,GENERAL ENGINEERING,SHEET ELECTRO GALV
665,TARANAKI,GENERAL ENGINEERING,SHEET ELECTRO GALV
1386,PALMERSTON NORTH,MANUFACTURERS,SHEET ELECTRO GALV
1317,ROTORUA,TRANSPORT ENGINEERS,PLATE AS 3678-450
8891,TAURANGA,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
4829,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
4829,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
484,CHCH WEST,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
4829,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
9508,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
9072,CHCH WEST,SHEETMETAL ENGINEERS,PLATE MEDIUM TENSILE GR350
1386,PALMERSTON NORTH,MANUFACTURERS,PLATE MEDIUM TENSILE GR350
4829,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
4829,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
1687,GISBORNE,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
8487,CHCH EAST,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
9325,TAURANGA,RESELLER/COMPETITOR,PLATE MEDIUM TENSILE GR350
1769,PALMERSTON NORTH,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
10594,NORTHLAND,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
4528,WEST COAST,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
8487,CHCH EAST,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
4829,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
1687,GISBORNE,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
1687,GISBORNE,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
3927,PALMERSTON NORTH,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
4660,SOUTH CANTERBURY,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
4660,SOUTH CANTERBURY,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
3709,NORTHLAND,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
3676,SOUTHLAND,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
431,HAMILTON,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
2154,AUCKLAND EAST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2588,TARANAKI,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
3123,AUCKLAND NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2889,MID CANTERBURY,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2889,MID CANTERBURY,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2872,SOUTHLAND,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
834,CHCH EAST,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
4660,SOUTH CANTERBURY,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
316,AUCKLAND EAST,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
682,AUCKLAND EAST,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2623,WELLINGTON,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
2787,AUCKLAND WEST,TRANSPORT ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
49,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHS NOP AS/NZS 1163 G450 LO
4526,CHCH EAST,MANUFACTURERS,SHS NOP AS/NZS 1163 G450 LO
3123,AUCKLAND NORTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
1604,WELLINGTON,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
3340,AUCKLAND SOUTH,GENERAL ENGINEERING,SHS NOP AS/NZS 1163 G450 LO
3927,PALMERSTON NORTH,STEEL FABRICATORS,SHS NOP AS/NZS 1163 G450 LO
2588,TARANAKI,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
181,KATIKATI TO PAEROA,MANUFACTURERS,PLATE MEDIUM TENSILE GR350
4829,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
98,SOUTH CANTERBURY,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
4829,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
1386,PALMERSTON NORTH,MANUFACTURERS,PLATE MEDIUM TENSILE GR350
1386,PALMERSTON NORTH,MANUFACTURERS,PLATE MEDIUM TENSILE GR350
4343,GISBORNE,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
4829,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
1519,CHCH EAST,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
9508,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
8252,ROTORUA,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
4829,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
1687,GISBORNE,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
4829,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
1687,GISBORNE,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
1018,NORTHLAND,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
4829,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
9810,CHCH NORTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
4829,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
4829,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
